#	decimal	average	interpolated	trend	#days			
#	date	(season	corr)					
1958	3	1958.208	315.71	315.71	314.62	-1		0.1462
1958	4	1958.292	317.45	317.45	315.29	-1		0.1529
1958	5	1958.375	317.5	317.5	314.71	-1		0.1471
1958	6	1958.458	-99.99	317.1	314.85	-1		0.1485
1958	7	1958.542	315.86	315.86	314.98	-1		0.1498
1958	8	1958.625	314.93	314.93	315.94	-1		0.1594
1958	9	1958.708	313.2	313.2	315.91	-1		0.1591
1958	10	1958.792	-99.99	312.66	315.61	-1		0.1561
1958	11	1958.875	313.33	313.33	315.31	-1		0.1531
1958	12	1958.958	314.67	314.67	315.61	-1		0.1561
1959	1	1959.042	315.62	315.62	315.7	-1		0.157
1959	2	1959.125	316.38	316.38	315.88	-1		0.1588
1959	3	1959.208	316.71	316.71	315.62	-1		0.1562
1959	4	1959.292	317.72	317.72	315.56	-1		0.1556
1959	5	1959.375	318.29	318.29	315.5	-1		0.155
1959	6	1959.458	318.15	318.15	315.92	-1		0.1592
1959	7	1959.542	316.54	316.54	315.66	-1		0.1566
1959	8	1959.625	314.8	314.8	315.81	-1		0.1581
1959	9	1959.708	313.84	313.84	316.55	-1		0.1655
1959	10	1959.792	313.26	313.26	316.19	-1		0.1619
1959	11	1959.875	314.8	314.8	316.78	-1		0.1678
1959	12	1959.958	315.58	315.58	316.52	-1		0.1652
1960	1	1960.042	316.43	316.43	316.51	-1		0.1651
1960	2	1960.125	316.97	316.97	316.47	-1		0.1647
1960	3	1960.208	317.58	317.58	316.49	-1		0.1649
1960	4	1960.292	319.02	319.02	316.86	-1		0.1686
1960	5	1960.375	320.03	320.03	317.24	-1		0.1724
1960	6	1960.458	319.59	319.59	317.36	-1		0.1736
1960	7	1960.542	318.18	318.18	317.3	-1		0.173
1960	8	1960.625	315.91	315.91	316.92	-1		0.1692
1960	9	1960.708	314.16	314.16	316.87	-1		0.1687
1960	10	1960.792	313.83	313.83	316.76	-1		0.1676
1960	11	1960.875	315	315	316.98	-1		0.1698
1960	12	1960.958	316.19	316.19	317.13	-1		0.1713
1961	1	1961.042	316.93	316.93	317.03	-1		0.1703
1961	2	1961.125	317.7	317.7	317.28	-1		0.1728
1961	3	1961.208	318.54	318.54	317.47	-1		0.1747
1961	4	1961.292	319.48	319.48	317.27	-1		0.1727
1961	5	1961.375	320.58	320.58	317.7	-1		0.177
1961	6	1961.458	319.77	319.77	317.48	-1		0.1748
1961	7	1961.542	318.57	318.57	317.7	-1		0.177
1961	8	1961.625	316.79	316.79	317.8	-1		0.178
1961	9	1961.708	314.8	314.8	317.49	-1		0.1749
1961	10	1961.792	315.38	315.38	318.35	-1		0.1835
1961	11	1961.875	316.1	316.1	318.13	-1		0.1813
1961	12	1961.958	317.01	317.01	317.94	-1		0.1794
1962	1	1962.042	317.94	317.94	318.06	-1		0.1806
1962	2	1962.125	318.56	318.56	318.11	-1		0.1811
1962	3	1962.208	319.68	319.68	318.57	-1		0.1857
1962	4	1962.292	320.63	320.63	318.45	-1		0.1845
1962	5	1962.375	321.01	321.01	318.2	-1		0.182
1962	6	1962.458	320.55	320.55	318.27	-1		0.1827
1962	7	1962.542	319.58	319.58	318.67	-1		0.1867
1962	8	1962.625	317.4	317.4	318.48	-1		0.1848
1962	9	1962.708	316.26	316.26	319.03	-1		0.1903
1962	10	1962.792	315.42	315.42	318.33	-1		0.1833
1962	11	1962.875	316.69	316.69	318.62	-1		0.1862
1962	12	1962.958	317.69	317.69	318.61	-1		0.1861
1963	1	1963.042	318.74	318.74	318.91	-1		0.1891
1963	2	1963.125	319.08	319.08	318.68	-1		0.1868
1963	3	1963.208	319.86	319.86	318.69	-1		0.1869
1963	4	1963.292	321.39	321.39	319.09	-1		0.1909
1963	5	1963.375	322.25	322.25	319.39	-1		0.1939
1963	6	1963.458	321.47	321.47	319.16	-1		0.1916
1963	7	1963.542	319.74	319.74	318.77	-1		0.1877
1963	8	1963.625	317.77	317.77	318.83	-1		0.1883
1963	9	1963.708	316.21	316.21	319.06	-1		0.1906
1963	10	1963.792	315.99	315.99	319	-1		0.19
1963	11	1963.875	317.12	317.12	319.1	-1		0.191
1963	12	1963.958	318.31	318.31	319.25	-1		0.1925
1964	1	1964.042	319.57	319.57	319.67	-1		0.1967
1964	2	1964.125	-99.99	320.07	319.61	-1		0.1961
1964	3	1964.208	-99.99	320.73	319.55	-1		0.1955
1964	4	1964.292	-99.99	321.77	319.48	-1		0.1948
1964	5	1964.375	322.25	322.25	319.42	-1		0.1942
1964	6	1964.458	321.89	321.89	319.69	-1		0.1969
1964	7	1964.542	320.44	320.44	319.58	-1		0.1958
1964	8	1964.625	318.7	318.7	319.81	-1		0.1981
1964	9	1964.708	316.7	316.7	319.56	-1		0.1956
1964	10	1964.792	316.79	316.79	319.78	-1		0.1978
1964	11	1964.875	317.79	317.79	319.72	-1		0.1972
1964	12	1964.958	318.71	318.71	319.59	-1		0.1959
1965	1	1965.042	319.44	319.44	319.48	-1		0.1948
1965	2	1965.125	320.44	320.44	319.97	-1		0.1997
1965	3	1965.208	320.89	320.89	319.65	-1		0.1965
1965	4	1965.292	322.13	322.13	319.8	-1		0.198
1965	5	1965.375	322.16	322.16	319.36	-1		0.1936
1965	6	1965.458	321.87	321.87	319.65	-1		0.1965
1965	7	1965.542	321.39	321.39	320.51	-1		0.2051
1965	8	1965.625	318.81	318.81	319.93	-1		0.1993
1965	9	1965.708	317.81	317.81	320.68	-1		0.2068
1965	10	1965.792	317.3	317.3	320.36	-1		0.2036
1965	11	1965.875	318.87	318.87	320.87	-1		0.2087
1965	12	1965.958	319.42	319.42	320.26	-1		0.2026
1966	1	1966.042	320.62	320.62	320.63	-1		0.2063
1966	2	1966.125	321.59	321.59	321.1	-1		0.211
1966	3	1966.208	322.39	322.39	321.16	-1		0.2116
1966	4	1966.292	323.87	323.87	321.51	-1		0.2151
1966	5	1966.375	324.01	324.01	321.18	-1		0.2118
1966	6	1966.458	323.75	323.75	321.52	-1		0.2152
1966	7	1966.542	322.39	322.39	321.49	-1		0.2149
1966	8	1966.625	320.37	320.37	321.5	-1		0.215
1966	9	1966.708	318.64	318.64	321.54	-1		0.2154
1966	10	1966.792	318.1	318.1	321.18	-1		0.2118
1966	11	1966.875	319.79	319.79	321.84	-1		0.2184
1966	12	1966.958	321.08	321.08	321.95	-1		0.2195
1967	1	1967.042	322.07	322.07	322.07	-1		0.2207
1967	2	1967.125	322.5	322.5	321.94	-1		0.2194
1967	3	1967.208	323.04	323.04	321.72	-1		0.2172
1967	4	1967.292	324.42	324.42	322.05	-1		0.2205
1967	5	1967.375	325	325	322.27	-1		0.2227
1967	6	1967.458	324.09	324.09	321.94	-1		0.2194
1967	7	1967.542	322.55	322.55	321.66	-1		0.2166
1967	8	1967.625	320.92	320.92	322.04	-1		0.2204
1967	9	1967.708	319.31	319.31	322.19	-1		0.2219
1967	10	1967.792	319.31	319.31	322.36	-1		0.2236
1967	11	1967.875	320.72	320.72	322.78	-1		0.2278
1967	12	1967.958	321.96	321.96	322.86	-1		0.2286
1968	1	1968.042	322.57	322.57	322.55	-1		0.2255
1968	2	1968.125	323.15	323.15	322.56	-1		0.2256
1968	3	1968.208	323.89	323.89	322.59	-1		0.2259
1968	4	1968.292	325.02	325.02	322.73	-1		0.2273
1968	5	1968.375	325.57	325.57	322.87	-1		0.2287
1968	6	1968.458	325.36	325.36	323.2	-1		0.232
1968	7	1968.542	324.14	324.14	323.25	-1		0.2325
1968	8	1968.625	322.03	322.03	323.15	-1		0.2315
1968	9	1968.708	320.41	320.41	323.31	-1		0.2331
1968	10	1968.792	320.25	320.25	323.32	-1		0.2332
1968	11	1968.875	321.31	321.31	323.32	-1		0.2332
1968	12	1968.958	322.84	322.84	323.69	-1		0.2369
1969	1	1969.042	324	324	323.98	-1		0.2398
1969	2	1969.125	324.42	324.42	323.89	-1		0.2389
1969	3	1969.208	325.64	325.64	324.41	-1		0.2441
1969	4	1969.292	326.66	326.66	324.35	-1		0.2435
1969	5	1969.375	327.34	327.34	324.57	-1		0.2457
1969	6	1969.458	326.76	326.76	324.63	-1		0.2463
1969	7	1969.542	325.88	325.88	325.08	-1		0.2508
1969	8	1969.625	323.67	323.67	324.8	-1		0.248
1969	9	1969.708	322.38	322.38	325.28	-1		0.2528
1969	10	1969.792	321.78	321.78	324.84	-1		0.2484
1969	11	1969.875	322.85	322.85	324.78	-1		0.2478
1969	12	1969.958	324.11	324.11	324.88	-1		0.2488
1970	1	1970.042	325.03	325.03	325.04	-1		0.2504
1970	2	1970.125	325.99	325.99	325.42	-1		0.2542
1970	3	1970.208	326.87	326.87	325.69	-1		0.2569
1970	4	1970.292	328.13	328.13	325.86	-1		0.2586
1970	5	1970.375	328.07	328.07	325.27	-1		0.2527
1970	6	1970.458	327.66	327.66	325.52	-1		0.2552
1970	7	1970.542	326.35	326.35	325.51	-1		0.2551
1970	8	1970.625	324.69	324.69	325.76	-1		0.2576
1970	9	1970.708	323.1	323.1	325.93	-1		0.2593
1970	10	1970.792	323.16	323.16	326.15	-1		0.2615
1970	11	1970.875	323.98	323.98	325.96	-1		0.2596
1970	12	1970.958	325.13	325.13	326.06	-1		0.2606
1971	1	1971.042	326.17	326.17	326.25	-1		0.2625
1971	2	1971.125	326.68	326.68	326.1	-1		0.261
1971	3	1971.208	327.18	327.18	325.94	-1		0.2594
1971	4	1971.292	327.78	327.78	325.47	-1		0.2547
1971	5	1971.375	328.92	328.92	326.11	-1		0.2611
1971	6	1971.458	328.57	328.57	326.4	-1		0.264
1971	7	1971.542	327.34	327.34	326.45	-1		0.2645
1971	8	1971.625	325.46	325.46	326.49	-1		0.2649
1971	9	1971.708	323.36	323.36	326.19	-1		0.2619
1971	10	1971.792	323.57	323.57	326.58	-1		0.2658
1971	11	1971.875	324.8	324.8	326.82	-1		0.2682
1971	12	1971.958	326.01	326.01	327.02	-1		0.2702
1972	1	1972.042	326.77	326.77	326.85	-1		0.2685
1972	2	1972.125	327.63	327.63	327.04	-1		0.2704
1972	3	1972.208	327.75	327.75	326.53	-1		0.2653
1972	4	1972.292	329.72	329.72	327.42	-1		0.2742
1972	5	1972.375	330.07	330.07	327.23	-1		0.2723
1972	6	1972.458	329.09	329.09	326.92	-1		0.2692
1972	7	1972.542	328.05	328.05	327.2	-1		0.272
1972	8	1972.625	326.32	326.32	327.37	-1		0.2737
1972	9	1972.708	324.93	324.93	327.76	-1		0.2776
1972	10	1972.792	325.06	325.06	328.06	-1		0.2806
1972	11	1972.875	326.5	326.5	328.5	-1		0.285
1972	12	1972.958	327.55	327.55	328.56	-1		0.2856
1973	1	1973.042	328.54	328.54	328.58	-1		0.2858
1973	2	1973.125	329.56	329.56	328.86	-1		0.2886
1973	3	1973.208	330.3	330.3	328.99	-1		0.2899
1973	4	1973.292	331.5	331.5	329.14	-1		0.2914
1973	5	1973.375	332.48	332.48	329.62	-1		0.2962
1973	6	1973.458	332.07	332.07	329.94	-1		0.2994
1973	7	1973.542	330.87	330.87	330.05	-1		0.3005
1973	8	1973.625	329.31	329.31	330.42	-1		0.3042
1973	9	1973.708	327.51	327.51	330.45	-1		0.3045
1973	10	1973.792	327.18	327.18	330.24	-1		0.3024
1973	11	1973.875	328.16	328.16	330.16	-1		0.3016
1973	12	1973.958	328.64	328.64	329.66	-1		0.2966
1974	1	1974.042	329.35	329.35	329.45	-1		0.2945
1974	2	1974.125	330.71	330.71	330.12	-1		0.3012
1974	3	1974.208	331.48	331.48	330.2	-1		0.302
1974	4	1974.292	332.65	332.65	330.26	-1		0.3026
1974	5	1974.375	333.2	333.2	330.28	14		0.3028
1974	6	1974.458	332.16	332.16	329.94	26		0.2994
1974	7	1974.542	331.07	331.07	330.23	24		0.3023
1974	8	1974.625	329.12	329.12	330.26	27		0.3026
1974	9	1974.708	327.32	327.32	330.28	24		0.3028
1974	10	1974.792	327.28	327.28	330.36	24		0.3036
1974	11	1974.875	328.3	328.3	330.28	27		0.3028
1974	12	1974.958	329.58	329.58	330.55	28		0.3055
1975	1	1975.042	330.73	330.73	330.89	29		0.3089
1975	2	1975.125	331.46	331.46	330.93	26		0.3093
1975	3	1975.208	331.9	331.9	330.54	18		0.3054
1975	4	1975.292	333.17	333.17	330.67	25		0.3067
1975	5	1975.375	333.94	333.94	330.98	28		0.3098
1975	6	1975.458	333.45	333.45	331.2	26		0.312
1975	7	1975.542	331.98	331.98	331.12	24		0.3112
1975	8	1975.625	329.95	329.95	331.11	24		0.3111
1975	9	1975.708	328.5	328.5	331.48	23		0.3148
1975	10	1975.792	328.34	328.34	331.46	12		0.3146
1975	11	1975.875	329.37	329.37	331.41	19		0.3141
1975	12	1975.958	-99.99	330.58	331.6	0		0.316
1976	1	1976.042	331.59	331.59	331.79	20		0.3179
1976	2	1976.125	332.75	332.75	332.2	22		0.322
1976	3	1976.208	333.52	333.52	332.05	20		0.3205
1976	4	1976.292	334.64	334.64	332.13	19		0.3213
1976	5	1976.375	334.77	334.77	331.84	22		0.3184
1976	6	1976.458	334	334	331.65	17		0.3165
1976	7	1976.542	333.06	333.06	332.14	16		0.3214
1976	8	1976.625	330.68	330.68	331.88	23		0.3188
1976	9	1976.708	328.95	328.95	331.94	13		0.3194
1976	10	1976.792	328.75	328.75	331.92	20		0.3192
1976	11	1976.875	330.15	330.15	332.29	25		0.3229
1976	12	1976.958	331.62	331.62	332.66	20		0.3266
1977	1	1977.042	332.66	332.66	332.76	24		0.3276
1977	2	1977.125	333.13	333.13	332.51	19		0.3251
1977	3	1977.208	334.95	334.95	333.35	23		0.3335
1977	4	1977.292	336.13	336.13	333.51	21		0.3351
1977	5	1977.375	336.93	336.93	333.98	20		0.3398
1977	6	1977.458	336.17	336.17	333.8	22		0.338
1977	7	1977.542	334.88	334.88	334.02	21		0.3402
1977	8	1977.625	332.56	332.56	333.91	18		0.3391
1977	9	1977.708	331.29	331.29	334.36	19		0.3436
1977	10	1977.792	331.27	331.27	334.52	23		0.3452
1977	11	1977.875	332.41	332.41	334.64	21		0.3464
1977	12	1977.958	333.6	333.6	334.61	26		0.3461
1978	1	1978.042	334.95	334.95	335.01	22		0.3501
1978	2	1978.125	335.25	335.25	334.58	25		0.3458
1978	3	1978.208	336.66	336.66	335	28		0.35
1978	4	1978.292	337.69	337.69	335.06	18		0.3506
1978	5	1978.375	338.03	338.03	335.07	26		0.3507
1978	6	1978.458	338.01	338.01	335.59	17		0.3559
1978	7	1978.542	336.41	336.41	335.57	22		0.3557
1978	8	1978.625	334.41	334.41	335.87	19		0.3587
1978	9	1978.708	332.37	332.37	335.51	17		0.3551
1978	10	1978.792	332.41	332.41	335.68	23		0.3568
1978	11	1978.875	333.75	333.75	335.99	24		0.3599
1978	12	1978.958	334.9	334.9	335.88	27		0.3588
1979	1	1979.042	336.14	336.14	336.22	27		0.3622
1979	2	1979.125	336.69	336.69	336.01	26		0.3601
1979	3	1979.208	338.27	338.27	336.54	21		0.3654
1979	4	1979.292	338.95	338.95	336.24	21		0.3624
1979	5	1979.375	339.21	339.21	336.21	12		0.3621
1979	6	1979.458	339.26	339.26	336.84	19		0.3684
1979	7	1979.542	337.54	337.54	336.72	26		0.3672
1979	8	1979.625	335.75	335.75	337.24	23		0.3724
1979	9	1979.708	333.98	333.98	337.2	19		0.372
1979	10	1979.792	334.19	334.19	337.53	24		0.3753
1979	11	1979.875	335.31	335.31	337.57	27		0.3757
1979	12	1979.958	336.81	336.81	337.79	22		0.3779
1980	1	1980.042	337.9	337.9	338.09	29		0.3809
1980	2	1980.125	338.34	338.34	337.82	26		0.3782
1980	3	1980.208	340.01	340.01	338.43	25		0.3843
1980	4	1980.292	340.93	340.93	338.3	24		0.383
1980	5	1980.375	341.48	341.48	338.43	25		0.3843
1980	6	1980.458	341.33	341.33	338.84	22		0.3884
1980	7	1980.542	339.4	339.4	338.54	21		0.3854
1980	8	1980.625	337.7	337.7	339.12	17		0.3912
1980	9	1980.708	336.19	336.19	339.33	17		0.3933
1980	10	1980.792	336.15	336.15	339.42	25		0.3942
1980	11	1980.875	337.27	337.27	339.42	24		0.3942
1980	12	1980.958	338.32	338.32	339.26	19		0.3926
1981	1	1981.042	339.29	339.29	339.38	28		0.3938
1981	2	1981.125	340.55	340.55	339.93	25		0.3993
1981	3	1981.208	341.61	341.61	340.06	25		0.4006
1981	4	1981.292	342.53	342.53	339.94	24		0.3994
1981	5	1981.375	343.04	343.04	339.98	30		0.3998
1981	6	1981.458	342.54	342.54	340.07	25		0.4007
1981	7	1981.542	340.78	340.78	339.92	24		0.3992
1981	8	1981.625	338.44	338.44	339.86	26		0.3986
1981	9	1981.708	336.95	336.95	340.17	27		0.4017
1981	10	1981.792	337.08	337.08	340.43	28		0.4043
1981	11	1981.875	338.58	338.58	340.74	25		0.4074
1981	12	1981.958	339.88	339.88	340.79	19		0.4079
1982	1	1982.042	340.96	340.96	341.1	27		0.411
1982	2	1982.125	341.73	341.73	341.1	23		0.411
1982	3	1982.208	342.82	342.82	341.21	18		0.4121
1982	4	1982.292	343.97	343.97	341.37	8		0.4137
1982	5	1982.375	344.63	344.63	341.56	26		0.4156
1982	6	1982.458	343.79	343.79	341.35	26		0.4135
1982	7	1982.542	342.32	342.32	341.55	28		0.4155
1982	8	1982.625	340.09	340.09	341.51	24		0.4151
1982	9	1982.708	338.28	338.28	341.47	21		0.4147
1982	10	1982.792	338.29	338.29	341.65	26		0.4165
1982	11	1982.875	339.6	339.6	341.73	25		0.4173
1982	12	1982.958	340.9	340.9	341.79	26		0.4179
1983	1	1983.042	341.68	341.68	341.84	28		0.4184
1983	2	1983.125	342.9	342.9	342.32	24		0.4232
1983	3	1983.208	343.33	343.33	341.82	26		0.4182
1983	4	1983.292	345.25	345.25	342.66	24		0.4266
1983	5	1983.375	346.03	346.03	342.87	28		0.4287
1983	6	1983.458	345.63	345.63	343.15	20		0.4315
1983	7	1983.542	344.19	344.19	343.44	20		0.4344
1983	8	1983.625	342.27	342.27	343.66	16		0.4366
1983	9	1983.708	340.35	340.35	343.49	15		0.4349
1983	10	1983.792	340.38	340.38	343.72	20		0.4372
1983	11	1983.875	341.59	341.59	343.71	26		0.4371
1983	12	1983.958	343.05	343.05	343.96	19		0.4396
1984	1	1984.042	344.1	344.1	344.2	23		0.442
1984	2	1984.125	344.79	344.79	344.22	23		0.4422
1984	3	1984.208	345.52	345.52	344.09	19		0.4409
1984	4	1984.292	-99.99	346.84	344.27	2		0.4427
1984	5	1984.375	347.63	347.63	344.45	21		0.4445
1984	6	1984.458	346.98	346.98	344.52	21		0.4452
1984	7	1984.542	345.53	345.53	344.76	21		0.4476
1984	8	1984.625	343.55	343.55	344.94	12		0.4494
1984	9	1984.708	341.4	341.4	344.58	14		0.4458
1984	10	1984.792	341.67	341.67	345.01	12		0.4501
1984	11	1984.875	343.1	343.1	345.2	18		0.452
1984	12	1984.958	344.7	344.7	345.57	12		0.4557
1985	1	1985.042	345.21	345.21	345.31	23		0.4531
1985	2	1985.125	346.16	346.16	345.61	17		0.4561
1985	3	1985.208	347.74	347.74	346.37	16		0.4637
1985	4	1985.292	348.34	348.34	345.79	19		0.4579
1985	5	1985.375	349.06	349.06	345.91	24		0.4591
1985	6	1985.458	348.38	348.38	345.94	23		0.4594
1985	7	1985.542	346.72	346.72	345.89	18		0.4589
1985	8	1985.625	345.02	345.02	346.34	18		0.4634
1985	9	1985.708	343.27	343.27	346.4	25		0.464
1985	10	1985.792	343.13	343.13	346.42	20		0.4642
1985	11	1985.875	344.49	344.49	346.61	22		0.4661
1985	12	1985.958	345.88	345.88	346.81	25		0.4681
1986	1	1986.042	346.56	346.56	346.59	23		0.4659
1986	2	1986.125	347.28	347.28	346.74	25		0.4674
1986	3	1986.208	348.01	348.01	346.68	17		0.4668
1986	4	1986.292	349.77	349.77	347.22	22		0.4722
1986	5	1986.375	350.38	350.38	347.26	18		0.4726
1986	6	1986.458	349.93	349.93	347.52	17		0.4752
1986	7	1986.542	348.16	348.16	347.33	20		0.4733
1986	8	1986.625	346.08	346.08	347.4	18		0.474
1986	9	1986.708	345.22	345.22	348.35	17		0.4835
1986	10	1986.792	344.51	344.51	347.77	26		0.4777
1986	11	1986.875	345.93	345.93	348.04	23		0.4804
1986	12	1986.958	347.22	347.22	348.13	24		0.4813
1987	1	1987.042	348.52	348.52	348.47	26		0.4847
1987	2	1987.125	348.73	348.73	348.02	25		0.4802
1987	3	1987.208	349.73	349.73	348.3	22		0.483
1987	4	1987.292	351.31	351.31	348.77	26		0.4877
1987	5	1987.375	352.09	352.09	349.01	27		0.4901
1987	6	1987.458	351.53	351.53	349.2	21		0.492
1987	7	1987.542	350.11	350.11	349.39	16		0.4939
1987	8	1987.625	348.08	348.08	349.5	14		0.495
